Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Lindsay Whalen*,MIN,G,32,29,19.3,2.0,5.6,0.363,0.5,1.3,0.357,1.6,4.3,0.365,1.2,1.3,0.881,0.3,2.6,3.1,0.7,0.1,1.3,1.3,5.7
Erica Wheeler,IND,G,34,22,21.7,2.9,8.3,0.351,0.6,2.2,0.276,2.3,6.1,0.379,1.4,1.7,0.797,0.6,2.9,4.1,0.8,0.2,1.4,2.3,7.8
Sami Whitcomb,SEA,G,31,0,8.5,1.0,2.8,0.349,0.8,2.2,0.362,0.2,0.5,0.294,0.2,0.2,1.0,0.2,0.9,0.5,0.5,0.1,0.5,0.6,2.9
Sydney Wiese,LAS,G,11,0,3.3,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,0.0,0.3,0.2,0.0,0.0,0.1,0.5,0.0
Courtney Williams,CON,G,30,29,27.1,5.7,12.5,0.456,0.7,1.8,0.377,5.0,10.7,0.469,0.6,0.8,0.68,1.5,5.9,3.0,0.8,0.1,1.8,1.6,12.6
Elizabeth Williams,ATL,C-F,33,32,26.8,3.7,6.7,0.548,0.0,0.0,,3.7,6.7,0.548,1.8,3.1,0.563,2.2,5.8,1.4,0.8,1.8,1.2,2.7,9.1
Gabby Williams,CHI,F,34,30,23.0,3.0,6.9,0.432,0.2,0.8,0.269,2.8,6.2,0.452,1.1,1.4,0.783,1.2,4.3,1.6,1.6,0.2,1.1,1.9,7.3
Riquna Williams,LAS,G,33,3,16.5,2.5,6.0,0.407,1.5,3.9,0.375,1.0,2.2,0.465,0.7,0.9,0.8,0.4,1.4,0.7,0.7,0.1,0.5,1.6,7.1
A'ja Wilson,LVA,C,33,33,30.6,7.4,16.1,0.462,0.0,0.0,,7.4,16.1,0.462,5.8,7.5,0.774,2.0,8.0,2.2,0.8,1.7,1.4,2.1,20.7
Imani Wright,PHO,G,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanisha Wright,MIN,G,33,4,17.8,1.5,4.0,0.383,0.6,1.5,0.396,1.0,2.6,0.376,0.6,0.8,0.741,0.3,1.6,2.0,0.5,0.1,1.3,1.9,4.3
Tamera Young,LVA,F,33,25,26.7,3.9,9.6,0.408,0.1,0.4,0.308,3.8,9.2,0.413,2.0,2.8,0.707,1.1,5.1,2.8,1.0,0.2,1.7,2.1,9.9
Amanda Zahui B.,NYL,C,29,0,15.9,3.1,6.2,0.5,0.7,2.1,0.344,2.4,4.1,0.58,0.8,1.3,0.605,1.3,3.0,0.7,0.4,0.4,1.6,2.8,7.7
Cecilia Zandalasini,MIN,F,29,6,16.5,2.1,5.1,0.409,0.8,2.1,0.383,1.3,3.1,0.427,0.7,0.9,0.84,0.2,1.9,1.1,0.3,0.0,1.1,1.8,5.7
Shavonte Zellous,NYL,G,22,22,24.1,2.9,6.8,0.423,0.4,1.4,0.267,2.5,5.4,0.462,2.1,2.8,0.754,0.3,3.1,3.0,0.6,0.2,1.2,2.6,8.2
Alex Bentley,TOT,G,35,0,21.3,3.7,9.5,0.387,1.1,3.6,0.307,2.5,5.8,0.436,1.0,1.3,0.723,0.3,1.5,3.3,1.1,0.1,1.6,2.2,9.4
Layshia Clarendon,TOT,G,33,4,16.6,1.7,4.3,0.401,0.1,0.6,0.1,1.7,3.7,0.451,1.3,1.6,0.811,0.5,1.8,2.2,0.5,0.0,1.2,1.5,4.8
Tayler Hill,TOT,G,20,1,11.8,1.2,4.2,0.286,0.7,2.3,0.289,0.6,2.0,0.282,0.7,0.7,0.929,0.2,0.8,1.0,0.2,0.1,0.9,0.4,3.7
Maggie Lucas,TOT,G,8,0,7.0,0.1,2.0,0.063,0.1,1.6,0.077,0.0,0.4,0.0,0.0,0.0,,0.1,0.4,0.0,0.4,0.0,0.8,0.0,0.4
Teana Muldrow,TOT,F,4,0,2.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
Cappie Pondexter,TOT,G,30,14,18.2,2.8,7.4,0.381,0.4,1.0,0.367,2.5,6.4,0.383,1.3,1.5,0.867,0.2,1.8,1.8,0.5,0.0,0.9,1.5,7.3
Aerial Powers,TOT,G,24,0,14.4,2.0,5.1,0.393,0.5,1.8,0.273,1.5,3.3,0.462,1.7,1.9,0.87,0.7,2.8,0.9,0.5,0.3,1.3,1.3,6.2
Mercedes Russell,TOT,C,24,0,5.5,0.7,1.4,0.471,0.0,0.0,,0.7,1.4,0.471,0.3,0.6,0.571,0.3,1.4,0.2,0.1,0.1,0.3,0.7,1.7
Alex Bentley,CON,G,19,0,21.7,3.8,9.6,0.396,1.1,3.6,0.304,2.7,5.9,0.451,1.3,1.6,0.833,0.5,1.4,3.2,1.3,0.1,1.6,2.3,10.0
Layshia Clarendon,ATL,G,18,4,17.3,1.4,4.4,0.329,0.1,0.8,0.143,1.3,3.6,0.369,1.3,1.7,0.8,0.6,2.1,1.7,0.4,0.0,1.3,1.7,4.3
Tayler Hill,WAS,G,13,0,9.0,0.8,3.0,0.282,0.5,1.6,0.286,0.4,1.4,0.278,0.8,0.9,0.917,0.1,0.6,1.0,0.2,0.1,0.8,0.5,3.0
Maggie Lucas,ATL,G,7,0,5.1,0.1,1.6,0.091,0.1,1.4,0.1,0.0,0.1,0.0,0.0,0.0,,0.1,0.4,0.0,0.1,0.0,0.7,0.0,0.4
Teana Muldrow,SEA,F,3,0,2.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Cappie Pondexter,LAS,G,13,0,10.3,1.2,3.3,0.349,0.0,0.2,0.0,1.2,3.2,0.366,1.3,1.5,0.895,0.2,1.1,0.8,0.2,0.0,0.3,1.2,3.6
Aerial Powers,DAL,G,15,0,15.4,2.0,5.5,0.366,0.3,1.9,0.179,1.7,3.6,0.463,1.9,2.3,0.824,0.7,2.5,0.9,0.5,0.1,1.6,1.4,6.2
Mercedes Russell,NYL,C,2,0,16.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,1.5,2.0,0.75,0.0,1.5,1.0,1.0,0.5,0.5,1.0,2.5
Alex Bentley,ATL,G,16,0,20.8,3.5,9.3,0.376,1.1,3.6,0.31,2.4,5.7,0.418,0.6,1.1,0.529,0.0,1.5,3.4,0.9,0.1,1.6,2.0,8.7
Layshia Clarendon,CON,G,15,0,15.9,2.1,4.2,0.492,0.0,0.4,0.0,2.1,3.8,0.544,1.3,1.5,0.826,0.5,1.6,2.7,0.5,0.0,0.9,1.1,5.4
Tayler Hill,DAL,G,7,1,16.9,1.9,6.4,0.289,1.0,3.4,0.292,0.9,3.0,0.286,0.3,0.3,1.0,0.3,1.0,1.0,0.1,0.1,0.9,0.3,5.0
Maggie Lucas,DAL,G,1,0,20.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Teana Muldrow,DAL,F,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cappie Pondexter,IND,G,17,14,24.2,4.1,10.6,0.389,0.6,1.6,0.393,3.5,8.9,0.388,1.3,1.5,0.846,0.3,2.4,2.6,0.7,0.0,1.4,1.8,10.2
Aerial Powers,WAS,G,9,0,12.7,2.0,4.4,0.45,0.8,1.8,0.438,1.2,2.7,0.458,1.3,1.3,1.0,0.6,3.2,0.9,0.7,0.4,0.8,1.0,6.1
Mercedes Russell,SEA,C,22,0,4.6,0.7,1.4,0.484,0.0,0.0,,0.7,1.4,0.484,0.2,0.5,0.5,0.4,1.4,0.1,0.0,0.1,0.3,0.6,1.6
